,originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalCredits,titleType,canHaveEpisodes,numRegions,countryOfOrigin,genres,ratingNum,numGenres,criticReviewsRatio,awardsAndNominations,hasVideos,moreCountriesOfOrigin
128,Hyper Show,"(6, 7]",1983,3.713572066704308,2.302585092994046,0.0,4.007333185232471,tvEpisode,False,0.6931471805599453,['JP'],"['Action', 'Adventure', 'Animation']",7,3,0.0,False,False,False
129,Tangier,"(7, 8]",2014,3.713572066704308,5.472270673671475,1.0986122886681098,5.303304908059076,tvEpisode,False,0.6931471805599453,['US'],"['Drama', 'History', 'War']",8,3,1.0,False,False,False
130,The Best Laid Plans,"(8, 9]",1996,3.9318256327243257,3.6375861597263857,1.0986122886681098,4.394449154672439,tvEpisode,False,0.6931471805599453,['GB'],"['Comedy', 'Crime', 'Drama']",9,3,0.0,False,False,False
131,Dr. Henry Lee: The Modern Day Charlie Chan,"(5, 6]",2007,4.343805421853684,2.302585092994046,0.0,2.302585092994046,video,False,0.6931471805599453,['US'],"['Documentary', 'Short']",6,2,0.0,False,False,False
132,Opie and the Carnival,"(7, 8]",1965,3.4339872044851463,5.713732805509369,2.4849066497880004,3.713572066704308,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Family']",8,2,0.0,False,False,False
133,Pink Lips,"(4, 5]",2012,4.343805421853684,2.1972245773362196,0.0,3.258096538021482,video,False,0.6931471805599453,['US'],['Adult'],5,1,1.0,False,False,False
134,Insatiable,"(6, 7]",1980,4.356708826689592,6.520621127558696,0.0,3.784189633918261,movie,False,2.1972245773362196,['US'],"['Adult', 'Drama']",7,2,0.6296296296296297,False,False,False
135,Blondie,"(5, 6]",1985,4.51085950651685,2.3978952727983707,0.0,3.2188758248682006,movie,False,0.6931471805599453,['US'],['Adult'],6,1,0.0,False,False,False
136,Three Wishes,"(5, 6]",1989,3.58351893845611,3.828641396489095,2.1972245773362196,4.454347296253507,video,False,0.6931471805599453,['US'],"['Family', 'Fantasy', 'Short']",6,3,0.0,False,False,False
137,XXXVII Festival Internacional de Cine de San Sebastián - Ceremonia de clausura,"(9, 10]",1989,4.110873864173311,4.5217885770490405,0.0,1.791759469228055,tvSpecial,False,0.6931471805599453,['ES'],['Comedy'],10,1,0.0,False,False,False
138,Meet the Shannons,"(7, 8]",2011,3.8066624897703196,4.852030263919617,0.6931471805599453,5.198497031265826,tvEpisode,False,0.6931471805599453,['US'],"['Crime', 'Drama', 'Mystery']",8,3,0.0,False,False,False
139,La fiera,"(7, 8]",1983,3.4657359027997265,3.970291913552122,1.3862943611198906,4.174387269895637,tvSeries,True,1.9459101490553132,['MX'],"['Drama', 'Romance']",8,2,0.0,True,False,False
140,Drive Thru History,"(9, 10]",2005,3.4657359027997265,5.0106352940962555,3.6888794541139363,3.8918202981106265,tvSeries,True,0.6931471805599453,['US'],"['Documentary', 'Family', 'History']",10,3,0.0,False,False,False
141,Roast-Beef and Movies,"(3, 4]",1934,2.833213344056216,5.602118820879701,1.6094379124341003,2.9444389791664403,short,False,0.6931471805599453,['US'],"['Comedy', 'Music', 'Short']",4,3,0.14285714285714285,False,False,False
142,La Cucaracha,"(5, 6]",1998,4.564348191467836,6.025865973825314,2.3978952727983707,5.2574953720277815,movie,False,2.3978952727983707,['US'],"['Comedy', 'Crime', 'Drama']",6,3,0.4230769230769231,True,False,False
143,Hokm al kawi,"(7, 8]",1951,4.6443908991413725,3.091042453358316,1.0986122886681098,2.3978952727983707,movie,False,1.0986122886681098,['EG'],['Drama'],8,1,0.0,False,False,False
144,Lulu's Curls,"(8, 9]",2009,2.5649493574615367,1.791759469228055,0.6931471805599453,3.2188758248682006,short,False,0.6931471805599453,['US'],"['Comedy', 'Short']",9,2,0.0,False,False,False
145,Shrinks Across the Sea,"(7, 8]",1975,3.713572066704308,4.6443908991413725,0.0,3.8501476017100584,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],8,1,1.0,False,False,False
146,Rondaus,"(6, 7]",1994,4.290459441148391,2.1972245773362196,0.0,3.8066624897703196,movie,False,0.6931471805599453,['FI'],['Drama'],7,1,0.0,False,False,False
147,S.O.B.,"(7, 8]",2009,3.828641396489095,8.069655306886165,1.6094379124341003,4.990432586778736,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Crime', 'Drama']",8,3,0.2,False,False,False
148,The Hurricane Heist,"(5, 6]",2018,4.6443908991413725,10.030604667595593,3.9318256327243257,6.476972362889683,movie,False,3.7376696182833684,"['GB', 'US']","['Action', 'Adventure', 'Crime']",6,3,0.32065217391304346,False,True,True
149,The Grandmothers,"(8, 9]",1971,3.258096538021482,4.709530201312334,3.332204510175204,3.4339872044851463,tvEpisode,False,0.6931471805599453,['US'],"['Crime', 'Drama']",9,2,0.0,False,False,False
150,I Want to Be Him,"(7, 8]",2021,3.912023005428146,7.804659297056102,1.791759469228055,5.4680601411351315,tvEpisode,False,0.6931471805599453,['US'],"['Drama', 'Western']",8,2,0.07692307692307693,False,False,False
151,Verine John,"(5, 6]",1974,2.9444389791664403,2.4849066497880004,2.302585092994046,1.9459101490553132,short,False,0.6931471805599453,['SUHH'],"['Animation', 'Short']",6,2,0.0,False,False,False
152,Fei zi ying xiong lian meng,"(4, 5]",2018,4.3694478524670215,2.6390573296152584,2.833213344056216,3.6375861597263857,movie,False,1.6094379124341003,"['CN', 'TW']","['Action', 'Comedy', 'Fantasy']",5,3,0.0,False,False,True
153,Baggage,"(6, 7]",2007,3.1354942159291497,5.062595033026967,1.0986122886681098,4.543294782270004,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Family']",7,2,0.0,False,False,False
154,On Angel Wings,"(4, 5]",2014,3.367295829986474,3.8501476017100584,1.791759469228055,3.8918202981106265,tvMovie,False,1.791759469228055,['GB'],"['Animation', 'Family']",5,2,0.0,False,True,False
155,Mozg Sovietskoi Rossii,"(5, 6]",1919,2.70805020110221,3.2188758248682006,0.6931471805599453,1.9459101490553132,short,False,1.791759469228055,['RU'],"['Documentary', 'Short']",6,2,0.0,False,False,False
156,Episode #2.3,"(6, 7]",1987,3.713572066704308,2.70805020110221,0.0,3.6888794541139363,tvEpisode,False,2.0794415416798357,['GB'],['Comedy'],7,1,0.0,False,False,False
157,La noche de Santa Isabel,"(8, 9]",2007,4.248495242049359,4.2626798770413155,0.6931471805599453,5.123963979403259,tvEpisode,False,0.6931471805599453,['ES'],"['Drama', 'Mystery', 'Thriller']",9,3,0.0,False,False,False
158,The Absence of War,"(7, 8]",1995,4.51085950651685,3.5553480614894135,2.1972245773362196,4.02535169073515,tvEpisode,False,0.6931471805599453,['GB'],['Drama'],8,1,0.0,False,False,False
159,Trollstemt - Norsk folkemusikk,"(8, 9]",2023,3.6888794541139363,2.302585092994046,0.6931471805599453,4.007333185232471,tvSeries,True,0.6931471805599453,['NO'],"['Documentary', 'Music']",9,2,0.0,False,False,False
160,Crab Day,"(7, 8]",2023,2.5649493574615367,4.406719247264253,1.6094379124341003,2.4849066497880004,short,False,0.6931471805599453,['GB'],"['Animation', 'Short']",8,2,0.6666666666666666,True,False,False
161,La Reina de Indias y el Conquistador,"(6, 7]",2020,3.9318256327243257,5.424950017481403,3.970291913552122,5.043425116919247,tvSeries,True,2.8903717578961645,['CO'],"['Drama', 'History']",7,2,0.20833333333333334,True,True,False
162,Saat Saheliyan,"(5, 6]",2010,4.51085950651685,3.1354942159291497,0.6931471805599453,2.995732273553991,movie,False,0.6931471805599453,['IN'],"['Action', 'Comedy', 'Drama']",6,3,0.0,False,False,False
163,Vision Shorts,"(9, 10]",2010,4.465908118654584,3.1354942159291497,0.6931471805599453,1.9459101490553132,tvMovie,False,0.6931471805599453,['GB'],['Documentary'],10,1,0.0,False,False,False
164,The Jacaranda,"(8, 9]",2022,4.343805421853684,1.791759469228055,1.0986122886681098,2.5649493574615367,video,False,0.6931471805599453,['GB'],"['Music', 'Short']",9,2,0.0,False,False,False
165,Together Alone,"(7, 8]",1991,4.477336814478207,4.867534450455582,1.0986122886681098,2.302585092994046,movie,False,1.6094379124341003,['US'],['Drama'],8,1,0.5,True,False,False
166,Humanoids from Atlantis,"(4, 5]",1992,3.828641396489095,4.700480365792417,1.3862943611198906,3.4965075614664802,movie,False,1.0986122886681098,['US'],"['Action', 'Comedy', 'Sci-Fi']",5,3,0.5,False,False,False
167,Dnes naposled,"(8, 9]",1958,4.605170185988092,4.718498871295094,4.31748811353631,4.0943445622221,movie,False,1.6094379124341003,['CSHH'],['Drama'],9,1,0.0,False,False,False
168,Gold Rush: The Legend of Porcupine Creek,"(5, 6]",2020,4.465908118654584,2.1972245773362196,0.6931471805599453,2.0794415416798357,tvMovie,False,0.6931471805599453,['US'],['Documentary'],6,1,0.0,False,False,False
169,Alike Princesses: Part 1,"(8, 9]",2003,3.713572066704308,4.406719247264253,1.791759469228055,2.70805020110221,tvEpisode,False,0.6931471805599453,['JP'],"['Action', 'Animation', 'Comedy']",9,3,0.0,False,False,False
170,To Kill a Billionaire,"(6, 7]",1993,3.828641396489095,3.6109179126442243,0.0,4.418840607796598,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Crime']",7,3,0.0,False,False,False
171,Episode #1.2,"(7, 8]",2014,4.0943445622221,3.7376696182833684,0.6931471805599453,4.795790545596741,tvEpisode,False,2.0794415416798357,['GB'],"['Comedy', 'Drama']",8,2,0.0,False,False,False
172,My Nephew Emmett,"(6, 7]",2017,3.044522437723423,6.628041376179533,1.791759469228055,3.5553480614894135,short,False,1.6094379124341003,['US'],"['Drama', 'History', 'Short']",7,3,0.7777777777777778,True,False,False
173,Jack Stone: End of the Line,"(7, 8]",2019,4.174387269895637,3.871201010907891,2.5649493574615367,3.044522437723423,movie,False,1.0986122886681098,['FI'],"['Action', 'Thriller']",8,2,0.0,False,False,False
174,Divorce,"(6, 7]",1963,3.4339872044851463,5.5093883366279774,1.6094379124341003,3.6635616461296463,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Family']",7,2,0.0,False,False,False
175,Udalaazham,"(6, 7]",2018,4.51085950651685,3.295836866004329,1.3862943611198906,3.784189633918261,movie,False,0.6931471805599453,['IN'],"['Drama', 'Thriller']",7,2,0.0,True,True,False
176,Perfect School: Part 2,"(7, 8]",1997,3.1354942159291497,6.415096959171596,1.6094379124341003,4.110873864173311,tvEpisode,False,0.6931471805599453,['CA'],"['Adventure', 'Comedy', 'Drama']",8,3,0.0,False,False,False
177,My Girlfriend's Abroad,"(6, 7]",2006,4.418840607796598,3.044522437723423,0.0,3.4011973816621555,movie,False,1.0986122886681098,['US'],['Comedy'],7,1,0.0,False,False,False
178,Hot Tight Asses 13,"(6, 7]",1995,4.343805421853684,4.605170185988092,0.0,2.4849066497880004,video,False,1.0986122886681098,['US'],['Adult'],7,1,0.0,False,False,False
179,Intimate Sessions,"(6, 7]",1998,3.258096538021482,4.454347296253507,0.6931471805599453,5.14166355650266,tvSeries,True,2.772588722239781,['US'],['Drama'],7,1,0.0,False,False,False
180,Juanita,"(5, 6]",2019,4.51085950651685,7.864419904994565,1.9459101490553132,5.204006687076795,movie,False,2.70805020110221,['US'],['Drama'],6,1,0.17073170731707318,True,True,False
181,45 Minutes from Hollywood,"(5, 6]",1926,3.091042453358316,6.4692503167957724,2.4849066497880004,3.4965075614664802,short,False,2.0794415416798357,['US'],"['Comedy', 'Short']",6,2,0.2777777777777778,False,False,False
182,Scandinavia Cruise: Girl of the Midnight Sun/There'll Be Some Changes Made/Too Many Isaacs/Mr. Smith Goes to Stockholm: Part 2,"(6, 7]",1985,4.110873864173311,4.3694478524670215,1.0986122886681098,4.51085950651685,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama', 'Romance']",7,3,0.0,False,False,False
183,Danger Fetish,"(9, 10]",2015,4.343805421853684,2.0794415416798357,0.0,2.1972245773362196,video,False,0.6931471805599453,['US'],"['Comedy', 'Short']",10,2,0.0,False,False,False
184,Jättiläinen,"(6, 7]",2016,4.584967478670572,6.962243464266207,1.6094379124341003,4.948759890378168,movie,False,2.1972245773362196,['FI'],['Drama'],7,1,0.7142857142857143,True,False,False
185,Static,"(6, 7]",1985,4.51085950651685,6.61338421837956,2.1972245773362196,4.2626798770413155,movie,False,1.791759469228055,['US'],"['Comedy', 'Drama']",7,2,0.30303030303030304,True,False,False
186,All Too Human,"(5, 6]",2018,4.574710978503383,3.8918202981106265,2.833213344056216,4.9344739331306915,movie,False,1.9459101490553132,['US'],['Drama'],6,1,0.75,False,True,False
187,Domoy!,"(5, 6]",1983,4.51085950651685,2.70805020110221,1.0986122886681098,3.912023005428146,movie,False,1.0986122886681098,['SUHH'],['Drama'],6,1,0.0,False,False,False
188,Mich gibt's nur zweimal,"(5, 6]",2012,4.465908118654584,4.2626798770413155,0.6931471805599453,4.248495242049359,tvMovie,False,1.3862943611198906,['DE'],"['Comedy', 'Sci-Fi']",6,2,0.0,False,False,False
189,Swedish Erotica 74,"(5, 6]",1994,4.23410650459726,4.663439094112067,0.0,2.302585092994046,movie,False,0.6931471805599453,['US'],['Adult'],6,1,0.0,False,False,False
190,Les Elkes champions du Cake-Walk,"(5, 6]",1903,0.6931471805599453,4.59511985013459,0.0,1.0986122886681098,short,False,0.6931471805599453,['FR'],['Short'],6,1,0.0,False,False,False
191,Big Guns,"(6, 7]",1997,3.912023005428146,2.3978952727983707,0.6931471805599453,4.634728988229636,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Comedy', 'Crime']",7,3,1.0,False,False,False
192,Duo,"(8, 9]",2013,3.9318256327243257,2.1972245773362196,3.091042453358316,2.8903717578961645,movie,False,0.6931471805599453,['US'],['Crime'],9,1,0.0,False,False,False
193,2002: The Rape of Eden,"(4, 5]",1994,4.51085950651685,4.543294782270004,1.0986122886681098,4.51085950651685,movie,False,2.0794415416798357,['US'],"['Action', 'Comedy', 'Drama']",5,3,1.0,False,False,False
194,Toonerville Trolley,"(5, 6]",1936,2.0794415416798357,4.852030263919617,0.6931471805599453,2.0794415416798357,short,False,1.0986122886681098,['US'],"['Animation', 'Comedy', 'Family']",6,3,0.0,False,False,False
195,"Salar, the Leaper","(5, 6]",1957,2.1972245773362196,3.912023005428146,0.6931471805599453,2.3978952727983707,short,False,0.6931471805599453,['US'],"['Documentary', 'Short', 'Sport']",6,3,0.0,False,False,False
196,Christmas with the Sex Pistols,"(7, 8]",2013,4.110873864173311,2.772588722239781,1.0986122886681098,3.4339872044851463,tvMovie,False,0.6931471805599453,['GB'],"['Documentary', 'Music']",8,2,0.0,False,False,False
197,Whatever Happened to Hannah?,"(8, 9]",1990,3.8918202981106265,3.784189633918261,1.791759469228055,4.653960350157523,tvEpisode,False,0.6931471805599453,['US'],['Drama'],9,1,0.0,False,False,False
198,I Just Killed My Dad,"(6, 7]",2022,3.828641396489095,8.821732380934442,2.4849066497880004,4.174387269895637,tvSeries,True,3.5263605246161616,['US'],"['Crime', 'Documentary']",7,2,0.2191780821917808,False,True,False
199,Sportsfreund Lötzsch,"(7, 8]",2007,4.454347296253507,3.4339872044851463,1.0986122886681098,2.772588722239781,movie,False,0.6931471805599453,['DE'],['Documentary'],8,1,1.0,False,False,False
200,"Unlike Father, Unlike Son","(7, 8]",2015,4.0943445622221,6.363028103540465,0.6931471805599453,4.7535901911063645,tvEpisode,False,0.6931471805599453,"['GB', 'GP']","['Comedy', 'Crime', 'Drama']",8,3,0.0,False,False,True
201,Long Distance,"(6, 7]",2007,2.772588722239781,1.791759469228055,0.0,2.833213344056216,short,False,0.6931471805599453,['US'],"['Drama', 'Short']",7,2,0.0,False,False,False
202,Dead by Sunset,"(6, 7]",1995,5.225746673713202,6.095824562432225,1.0986122886681098,4.948759890378168,tvMiniSeries,True,2.302585092994046,['US'],"['Drama', 'Thriller']",7,2,0.1111111111111111,True,False,False
203,Christmas Carol,"(7, 8]",1997,3.713572066704308,8.237743803890933,2.8903717578961645,5.0369526024136295,tvEpisode,False,0.6931471805599453,['US'],"['Adventure', 'Crime', 'Drama']",8,3,0.46153846153846156,False,False,False
204,The Fiery Cross,"(8, 9]",2020,4.219507705176107,7.962067308753666,2.772588722239781,5.755742213586912,tvEpisode,False,0.6931471805599453,['US'],"['Adventure', 'Drama', 'Fantasy']",9,3,0.20634920634920634,False,False,False
205,Secret Shopper,"(7, 8]",2016,3.091042453358316,7.101675971619444,2.9444389791664403,4.997212273764115,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],8,1,0.75,False,True,False
206,Episode #4.3,"(7, 8]",2022,3.713572066704308,4.343805421853684,3.912023005428146,3.828641396489095,tvEpisode,False,2.0794415416798357,['AR'],"['Crime', 'Drama', 'Mystery']",8,3,0.0,False,False,False
207,Potseluy skvoz stenu,"(3, 4]",2011,4.477336814478207,5.739792912179234,0.6931471805599453,3.58351893845611,movie,False,1.0986122886681098,['RU'],"['Comedy', 'Drama']",4,2,1.0,False,False,False
208,Mash Ville,"(6, 7]",2024,4.844187086458591,2.9444389791664403,0.6931471805599453,2.0794415416798357,movie,False,0.6931471805599453,['KR'],['Thriller'],7,1,0.9090909090909091,True,False,False
209,Girls Getaway Gone Wrong 2,"(5, 6]",2022,4.465908118654584,4.465908118654584,1.9459101490553132,4.143134726391533,tvMovie,False,1.0986122886681098,['US'],['Thriller'],6,1,0.5,False,True,False
210,Are they Here? UFOs Caught on Camera,"(4, 5]",2020,4.51085950651685,3.1780538303479458,0.6931471805599453,3.4339872044851463,movie,False,0.6931471805599453,['GB'],['Documentary'],5,1,0.0,False,False,False
211,Rosen blühen auf dem Heidegrab,"(6, 7]",1952,4.51085950651685,4.672828834461906,2.6390573296152584,3.4339872044851463,movie,False,1.791759469228055,['XWG'],['Drama'],7,1,0.75,False,False,False
212,Three Hungry Boys,"(6, 7]",2010,3.2188758248682006,3.1780538303479458,0.6931471805599453,2.9444389791664403,tvSeries,True,0.6931471805599453,['GB'],['Documentary'],7,1,0.0,False,False,False
213,The Lily of the Tenements,"(5, 6]",1911,2.8903717578961645,3.295836866004329,0.6931471805599453,2.772588722239781,short,False,0.6931471805599453,['US'],"['Drama', 'Short']",6,2,0.0,False,False,False
214,Aitsu,"(5, 6]",1991,4.77912349311153,2.772588722239781,0.0,2.772588722239781,movie,False,1.0986122886681098,['JP'],['Drama'],6,1,0.0,True,False,False
215,I'm Not Alone,"(5, 6]",2023,4.51085950651685,2.3978952727983707,1.0986122886681098,3.58351893845611,movie,False,1.3862943611198906,['US'],['Thriller'],6,1,0.0,False,False,False
216,Sanglyusahoe,"(5, 6]",2018,4.51085950651685,7.204892510204673,3.367295829986474,3.6375861597263857,movie,False,3.2188758248682006,['KR'],"['Crime', 'Drama', 'Romance']",6,3,0.45454545454545453,False,True,False
217,Battle Royale,"(7, 8]",2016,3.912023005428146,8.038834757787749,2.8903717578961645,5.4510384535657,tvEpisode,False,0.6931471805599453,['US'],"['Drama', 'Horror', 'Sci-Fi']",8,3,0.6923076923076923,False,False,False
218,G Kutta Se,"(8, 9]",2017,4.653960350157523,4.04305126783455,2.0794415416798357,3.912023005428146,movie,False,0.6931471805599453,['IN'],['Drama'],9,1,0.9166666666666666,True,True,False
219,Beauty on the Beach,"(7, 8]",1950,2.0794415416798357,3.8918202981106265,0.6931471805599453,2.9444389791664403,short,False,0.6931471805599453,['US'],"['Animation', 'Romance', 'Short']",8,3,0.5,False,False,False
220,"Un uomo, una città","(6, 7]",1974,4.74493212836325,4.762173934797756,1.9459101490553132,4.31748811353631,movie,False,2.302585092994046,['IT'],"['Crime', 'Drama']",7,2,0.2,False,False,False
221,Vratar,"(6, 7]",1936,4.330733340286331,4.927253685157205,2.3978952727983707,3.044522437723423,movie,False,1.0986122886681098,['SUHH'],"['Comedy', 'Musical', 'Sport']",7,3,0.0,False,False,False
222,Vendetta: A Christmas Story,"(7, 8]",1997,3.091042453358316,4.499809670330265,0.6931471805599453,2.833213344056216,short,False,0.6931471805599453,['US'],"['Action', 'Comedy', 'Short']",8,3,0.0,False,False,False
223,The Close Call,"(7, 8]",1985,3.8918202981106265,4.30406509320417,0.6931471805599453,4.382026634673881,tvEpisode,False,0.6931471805599453,"['US', 'GB']","['Drama', 'Romance']",8,2,0.0,False,False,True
224,1454,"(8, 9]",1975,3.367295829986474,2.4849066497880004,0.0,3.7376696182833684,tvEpisode,False,0.6931471805599453,['US'],"['Family', 'Fantasy', 'Music']",9,3,0.0,False,False,False
225,Das Águas que Passam,"(8, 9]",2016,3.1780538303479458,2.3978952727983707,1.6094379124341003,2.833213344056216,short,False,1.0986122886681098,['BR'],"['Documentary', 'Short']",9,2,0.0,True,False,False
226,The Last Book - L'ultimo libro,"(6, 7]",2012,4.51085950651685,2.4849066497880004,0.6931471805599453,3.367295829986474,movie,False,0.6931471805599453,['IT'],['Drama'],7,1,0.0,False,False,False
